,function_value,cost,info,colsample_bylevel,colsample_bytree,eta,max_depth,min_child_weight,reg_alpha,reg_lambda,subsample_per_it
174,0.057991513437057995,1.1143784523010254,"{'train_loss': 0.0613240418118467, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.5554387369267179,0.7321037212735911,0.03792223949718143,3,7.616500089026323,0.0018225767906707873,14.71311239106695,0.7266661959958167
175,0.0678925035360679,0.5409164428710938,"{'train_loss': 0.07247386759581886, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.747881086597437,0.727667579746928,0.003220779364839525,6,4.189448358583714,12.556588567065868,0.0011477257316175405,0.3443954528208329
176,0.08628005657708626,0.25789308547973633,"{'train_loss': 0.08571428571428574, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.6725405645186527,0.33708782889808575,0.0011115665645314813,2,16.455731549653475,0.9334296524936845,0.020753701590092634,0.9697493634148795
177,0.03960396039603964,0.7947330474853516,"{'train_loss': 0.045993031358884995, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.27227036208618133,0.8450591848030189,0.028547386113012878,8,15.104716110824308,0.059549781218710955,61.62472698775165,0.8553213375172162
178,0.32531824611032534,0.32100915908813477,"{'train_loss': 0.30522648083623694, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.07567148608415715,0.4341580511915627,0.0035005025322534956,10,5.520505088638975,0.31160107899039446,53.423605419150626,0.18326820318133452
179,0.4837340876944838,0.33470702171325684,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.37638335593496525,0.866039283315899,0.08152765334916284,2,112.62679178243329,152.2402407164565,65.49174481479189,0.4515016217403234
180,0.4837340876944838,0.2301194667816162,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.6334203319513488,0.6604947703766606,0.04026717839494212,6,38.29015177224491,85.64839290995522,0.0010885111360467836,0.2117956042528022
181,0.29702970297029707,0.21346688270568848,"{'train_loss': 0.28432055749128915, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.2180722698156912,0.5852253008439092,0.21014452866161748,2,75.00368330354442,0.010430316903289338,0.0017323216340068726,0.5998530148363814
182,0.09335219236209336,0.23418784141540527,"{'train_loss': 0.09825783972125435, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.7552279982014257,0.2087202131547401,0.014880832258963047,8,9.112654486030351,13.02007239271807,0.002717549678794334,0.24589451478432692
183,0.4837340876944838,0.19242525100708008,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.07587111654057378,0.534251144373611,0.929496481015375,10,18.326287095331313,991.361364997694,177.90373223278658,0.8485902791134451
184,0.09335219236209336,0.2220456600189209,"{'train_loss': 0.09825783972125435, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.2677119475927556,0.8954880942432967,0.03472568495808111,10,7.434176446661671,51.52447379248168,0.7314243688103426,0.3319253621852411
185,0.074964639321075,0.3469204902648926,"{'train_loss': 0.07804878048780484, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.8067070181059119,0.3119440360768639,0.0269837377384267,13,4.376526051099254,22.641962564890015,24.83777714525468,0.5595099014278626
186,0.042432814710042455,0.990654706954956,"{'train_loss': 0.030662020905923293, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.20149993979709446,0.8722361530694428,0.17609486038834948,4,12.80197059849462,0.0718135346756074,0.02014178089947743,0.8042084174336189
187,0.026874115983026914,0.8064115047454834,"{'train_loss': 0.027874564459930307, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.6430662720711408,0.9096578201298042,0.051720603981011866,10,2.5258538458510653,0.008908608450474604,10.531215306954708,0.5845049737692363
188,0.4837340876944838,0.1964714527130127,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.5294236060324964,0.33654611705506354,0.012045625930937618,5,2.825903238935687,156.1125899751554,0.4602671139166322,0.5759410779007037
189,0.09335219236209336,1.0250344276428223,"{'train_loss': 0.09825783972125435, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9255598906953572,0.6862436226731985,0.029005048755072933,2,11.921649251405707,4.6168996279445,874.7966454627569,0.8693560814724854
190,0.057991513437057995,0.46534037590026855,"{'train_loss': 0.057839721254355436, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.2706638027822399,0.9002287400703091,0.0036229578818382747,5,1.069520786078717,0.21791055306013965,0.05165189837984215,0.3205903720102685
191,0.4837340876944838,0.15389418601989746,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.07530147977718354,0.08493991294072031,0.014945284211723331,2,8.684301179030056,34.57877119081271,0.004394358868074111,0.21438998322404207
192,0.4837340876944838,0.2081751823425293,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.7377153036557828,0.8798019845727227,0.0012019707678794856,15,125.96723349139367,20.714336634719736,1.915900012957018,0.604220248932985
193,0.4837340876944838,0.1372067928314209,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.7744562492478143,0.19893096963579582,0.024101898526211123,11,54.1459252956346,7.709634731826333,12.324267494380381,0.21554192115409176
194,0.09335219236209336,0.36731672286987305,"{'train_loss': 0.09825783972125435, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9087376939784888,0.8512712209177513,0.006545599865517782,2,1.499232180516917,0.017280241991278967,0.006321161322184561,0.39804169512135845
195,0.4837340876944838,0.49210548400878906,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9326523485048689,0.6704476008122119,0.037607353723304995,12,24.104527067352237,209.46368826520637,1.7229500450159054,0.3937958453842717
196,0.3705799151343706,0.2024073600769043,"{'train_loss': 0.3623693379790941, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.023812057245841046,0.3508958034955533,0.0011962388675021741,6,2.9850405095256463,20.82319079446531,29.60607773526679,0.9532400549458911
197,0.04384724186704381,0.27219533920288086,"{'train_loss': 0.036236933797909376, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.24201846526020632,0.15986181429287102,0.04578020283643416,14,1.7723837022199098,0.06482127769980629,0.004603250582511332,0.43832286315422686
198,0.057991513437057995,0.9391353130340576,"{'train_loss': 0.0613240418118467, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.620610573431641,0.6390172518735688,0.007442375182470993,8,5.429204549501776,0.0023583114533042653,52.470159216555764,0.5221994830498198
199,0.4837340876944838,0.3483622074127197,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9495261574807403,0.8493101632775941,0.05347123505704494,14,26.725920355882877,305.69058520478444,1.8444263840776498,0.9526080281134245
200,0.05374823196605372,0.3687877655029297,"{'train_loss': 0.0536585365853659, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9506743580546089,0.8236308810163704,0.15687621443228367,4,14.473600226511538,58.769722009029024,0.0011299625796612318,0.8455423470845872
201,0.02545968882602545,0.4871068000793457,"{'train_loss': 0.027177700348432032, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.5610866563132049,0.6319572011593513,0.02066564593181375,6,1.2377660397080223,0.9805566311263192,3.4389255684776705,0.7047999422576442
202,0.4837340876944838,0.28485989570617676,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9164502862686118,0.9567384946576798,0.09682800825222174,6,63.87944554109838,0.3032340955977421,68.28063578970541,0.34058015786723783
203,0.19801980198019797,0.28789615631103516,"{'train_loss': 0.1909407665505226, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.6451505468568741,0.594023895805012,0.0051155304030708545,2,10.148292943663275,4.963127371451501,903.1747389395241,0.21993840576993462
204,0.4314002828854314,0.7390255928039551,"{'train_loss': 0.4264808362369338, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.3961076369998338,0.20585445680144013,0.9903366155239691,5,63.886250907696585,0.24490659376377302,907.7759022646451,0.40056642601668724
205,0.028288543140028266,0.610039472579956,"{'train_loss': 0.0383275261324042, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.49113076042594067,0.43503741539032736,0.005258201763153408,10,2.4855723207958116,0.0016749814116858368,0.3033400789227011,0.2438380911838939
206,0.01555869872701554,0.34080028533935547,"{'train_loss': 0.0006968641114982743, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.6082673780907735,0.34337853871415563,0.6635532465535886,7,1.5012173437338578,0.06422891082627036,0.0016386234662571874,0.9643600199981294
207,0.2277227722772277,1.1507811546325684,"{'train_loss': 0.224390243902439, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.5540524422934769,0.9920255617882082,0.0044014588766191146,14,12.225212473920966,0.029678688736811377,679.4589742935437,0.28084392345342
208,0.4837340876944838,0.2665901184082031,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9269196124393891,0.3864341311560921,0.03072685342756762,5,9.074465325933817,697.5011345729034,0.020772140145398955,0.37960028661156453
209,0.057991513437057995,0.768153190612793,"{'train_loss': 0.0613240418118467, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.91954610127727,0.9927738649281698,0.2895269698983134,6,1.0697404451243806,40.78483702418046,548.8360594378489,0.6952780060088689
210,0.057991513437057995,1.0748746395111084,"{'train_loss': 0.0613240418118467, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.40092685679431933,0.52361620822608,0.1402313159569447,5,1.2103985193327813,0.26314543576012717,633.6121038536166,0.49386031356505933
211,0.057991513437057995,0.31023168563842773,"{'train_loss': 0.06062717770034842, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9636299031563047,0.1805569044623542,0.12992978726392707,9,1.5750851789136515,26.58506657497736,0.0925729162147936,0.6308486587029856
212,0.21640735502121644,0.1795809268951416,"{'train_loss': 0.22508710801393728, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.18221611001365973,0.08382833053896505,0.02068036701652282,3,1.218192695965846,0.06484325408066935,38.19043489457737,0.8639614916076935
213,0.03960396039603964,0.8488600254058838,"{'train_loss': 0.041114982578397186, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.13506622424524095,0.3766026368361488,0.18196719049354818,3,2.345951961627192,1.4599475588995676,6.226563647355597,0.629333297582323
214,0.16407355021216408,0.2801833152770996,"{'train_loss': 0.14634146341463417, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.14372836646626402,0.1321846712165826,0.5741643933741394,15,16.32208050231569,0.017251490172682356,121.82066156454854,0.5472802896031638
215,0.057991513437057995,0.4142026901245117,"{'train_loss': 0.0613240418118467, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.5106055440201277,0.6381735291289232,0.020811394566154075,6,10.106897792346771,0.03315121764397804,544.1946895466357,0.8520198775768756
216,0.4837340876944838,0.40818047523498535,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.031309557221456,0.4197806472721148,0.03793451338586246,9,116.03274033114532,0.40066305105020017,0.016934190679246803,0.8181692341548675
217,0.32814710042432815,0.7925829887390137,"{'train_loss': 0.34076655052264804, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9484905091055041,0.9910064762001957,0.0015434300767124154,1,1.4094770020219525,0.0030616332282827055,0.2845767074305409,0.9830446075859309
218,0.4837340876944838,0.35837769508361816,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.8288443164590251,0.9306560674167846,0.014656970376376845,3,67.27084265030828,133.9693473480123,23.77117207778396,0.9537454519165568
219,0.4837340876944838,0.1937873363494873,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.024868790934701155,0.15774367198665254,0.024901658866852045,2,16.560088468111935,321.03445350135365,3.4782938659236904,0.9254701315199558
220,0.2984441301272984,0.19449687004089355,"{'train_loss': 0.29686411149825787, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.1844342930193047,0.4009334399114325,0.4834293962916938,13,70.29395970151788,0.018738603514020902,453.17339855389486,0.5453425481812731
221,0.05940594059405946,0.23929786682128906,"{'train_loss': 0.06202090592334497, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.3387429386231686,0.4669639138527623,0.0021014114823751317,2,1.3103891098729714,0.6946895185193295,0.47888384459147887,0.7634372003885309
222,0.4837340876944838,0.2280876636505127,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.13968687636280772,0.5653392675707257,0.1551113360198699,8,1.617846407436731,113.7083219020529,5.104167388610251,0.6404693242688492
223,0.21216407355021216,0.40128040313720703,"{'train_loss': 0.20766550522648086, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.8113957852053163,0.7825598880563758,0.042828402784222654,3,65.87517682690925,0.05312664687356656,0.003064281768464792,0.7641994303662406
224,0.04667609618104662,0.2848351001739502,"{'train_loss': 0.05226480836236935, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.35128928615646055,0.4923219699826895,0.06539636717289343,5,15.919114521793816,4.640166073733239,0.02381905494047946,0.43818474555832987
225,0.0339462517680339,1.0838704109191895,"{'train_loss': 0.0355400696864111, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9407064075100335,0.4257936164901384,0.0012004819616929971,14,15.026703100306964,0.44781049315241145,0.0052982580685618395,0.9199960331039434
226,0.052333804809052364,0.5576586723327637,"{'train_loss': 0.04668989547038327, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.5861940381476093,0.2693797076721423,0.002700559027335093,10,1.0651736725326786,0.24145555623063272,40.33016682270211,0.8850777347608526
227,0.09335219236209336,0.6250829696655273,"{'train_loss': 0.09825783972125435, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.8800436645677256,0.9116980776958908,0.006991570394034211,15,22.5611644876974,55.2339893311322,0.0012755800196298074,0.7341991306395708
228,0.4837340876944838,0.2174825668334961,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.8462871009382996,0.032048796417476114,0.0010101046470319325,9,61.123335576066005,0.6114270480685549,451.9329957156645,0.33510583932598836
229,0.4837340876944838,0.2949645519256592,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9063383955215627,0.822910679236775,0.1009405654067422,1,125.61660188291724,0.6138892740841184,105.25834780919665,0.5509624567098733
230,0.4837340876944838,0.18576836585998535,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.4652814631586389,0.1965837156697543,0.4068529874274457,7,8.171967888305518,916.8679049451769,11.960356580790872,0.29593517650349327
231,0.4837340876944838,0.7154417037963867,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.5508833478601696,0.6888993301808217,0.043275163865010624,1,4.531106254321968,606.5975702315255,0.0014527506488112634,0.19226804009790455
232,0.03111739745403108,0.5876827239990234,"{'train_loss': 0.02857142857142858, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.800617555240519,0.3616572954462473,0.0421489492190548,5,7.1274809335762415,0.025411366337993384,0.03486576543139244,0.6201649740616341
233,0.02545968882602545,0.4690234661102295,"{'train_loss': 0.017421602787456414, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.2928616632168061,0.9744705016161405,0.06969791389446785,8,3.0234079887455776,0.02270376453617511,0.006459502127309674,0.5316363344919546
234,0.1188118811881188,0.243408203125,"{'train_loss': 0.10801393728222997, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.49535098739372846,0.13154440815492577,0.007931530542855064,9,2.995278380783253,9.545100255766323,18.558070222450695,0.3227426151400758
235,0.04526166902404527,0.2829153537750244,"{'train_loss': 0.04320557491289201, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.6031192045694196,0.19569419369106716,0.012407186540850575,4,8.199325649305061,0.2950290055602286,0.0025581530278930577,0.5020084106500284
236,0.36209335219236205,0.1955554485321045,"{'train_loss': 0.36306620209059237, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.025377942795327367,0.8905480507098341,0.05253407375238121,9,27.699279740766872,20.75059516438253,222.51555479717499,0.22455385147687773
237,0.04950495049504955,0.9175043106079102,"{'train_loss': 0.06202090592334497, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.5975465941146708,0.5875722514621456,0.2664923154332735,6,24.678127394942884,25.4407118046757,2.124906999859506,0.5705221415385638
238,0.09335219236209336,0.32045817375183105,"{'train_loss': 0.09825783972125435, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.4393395854995637,0.31615392081219185,0.003949720673672665,8,42.44230715381833,50.769749053699044,0.004094155013442378,0.9733346009675875
239,0.364922206506365,0.15645194053649902,"{'train_loss': 0.35540069686411146, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.8092869235959931,0.010756741623406143,0.009454655182818428,3,2.863347595209611,0.03758471191659827,0.5785489601783005,0.8414039776492712
240,0.4837340876944838,0.6238350868225098,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.32209235506441924,0.23532176093903054,0.16831229864244748,3,34.319215059204865,1000.9570156172011,0.006990937780319559,0.10399566279789496
241,0.4837340876944838,0.4198570251464844,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.8939598214398998,0.15394959782952336,0.010374621341038857,12,47.39873962394309,0.9163741932346529,0.34457139310302165,0.18245755841819822
242,0.31824611032531824,0.22622990608215332,"{'train_loss': 0.32752613240418116, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.5820786431316901,0.2113994861263897,0.001358386072091419,5,15.27065509650074,0.0031259930521875855,19.392987684148515,0.12301812023881692
243,0.09052333804809054,0.6896955966949463,"{'train_loss': 0.09268292682926826, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.19217009961119041,0.8973593312359646,0.0028865647177683377,10,9.57780344945681,0.0046142556873743365,15.198659169272398,0.3775843171034746
244,0.02545968882602545,0.9793829917907715,"{'train_loss': 0.027177700348432032, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.7900499414872493,0.8743634344869441,0.0037436170967171884,9,2.1545687035172856,2.345660928305542,0.12183364641917903,0.9825786729442626
245,0.022630834512022635,0.633429765701294,"{'train_loss': 0.018815331010452963, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.6159108652744846,0.7032865432571153,0.030209029056555564,14,1.252812017986594,1.1504345019775415,0.12286838969780899,0.5143633855521761
246,0.4837340876944838,0.4475388526916504,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.06337017935301542,0.47579269939068697,0.07972906777879668,14,9.49274306093962,414.92596530745834,0.0028055345500821215,0.4687707495270552
247,0.4837340876944838,0.5938496589660645,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.4259917432011209,0.8288646423089655,0.4359394807950361,7,23.91948730220271,258.9484686752776,0.0032853289124603956,0.4673970337475005
248,0.022630834512022635,0.38501715660095215,"{'train_loss': 0.004181184668989535, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.6822781481997753,0.5008681331143602,0.5088687718778826,4,2.804656749035278,0.6190264487889763,0.0019499074232450719,0.8423329153789351
249,0.026874115983026914,0.6098556518554688,"{'train_loss': 0.02857142857142858, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9194157601977506,0.3698537964520562,0.008210055470716144,10,6.962701787635667,0.017092919754568756,0.002742149910672516,0.6235345050709588
250,0.18528995756718525,0.1897907257080078,"{'train_loss': 0.17560975609756102, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.01039800464244386,0.2828470717332502,0.18096727415647043,10,11.184781684044571,2.4424890904801644,0.2033149641651039,0.2074166456209336
251,0.4837340876944838,0.32103657722473145,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9769915575407491,0.925493405402988,0.00691660750385975,11,102.84498934350135,0.07054402167410093,80.30554178753219,0.5002600184406392
252,0.4837340876944838,0.4786248207092285,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.38281451159831675,0.39311934191372927,0.01256686583195306,14,70.62543288578061,8.065213246344706,0.11060910066578122,0.23176406139628336
253,0.23903818953323908,0.3751993179321289,"{'train_loss': 0.22508710801393728, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9740457029747394,0.49795206469700704,0.007428391776353569,12,69.4714130468876,1.23292080881373,1.0885171222546413,0.6994654657202967
254,0.4837340876944838,0.20967912673950195,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.6086689399643125,0.26189372129127786,0.01718039911370254,10,125.90604768118502,116.45282508786866,5.539452812696735,0.21013237528827072
255,0.4837340876944838,0.5557985305786133,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.830557349900886,0.8861168536496827,0.004325722870595078,10,42.64110684932424,0.0060653570844849845,3.262026108078989,0.17802010680729974
256,0.057991513437057995,0.3588583469390869,"{'train_loss': 0.059233449477351874, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.5789643896610213,0.38943082223723385,0.008911352124952579,4,2.678488582638098,0.03168921088964923,0.006247534013438783,0.733024739516799
257,0.3125884016973126,0.2647435665130615,"{'train_loss': 0.3142857142857143, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.6317954363242769,0.3045989681607365,0.0022736062468270294,10,58.859826503628554,3.8654293914364057,5.235340286406269,0.4701325512314749
258,0.0240452616690241,0.2431790828704834,"{'train_loss': 0.017421602787456414, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.292720518878737,0.7204190125728068,0.7738803301425906,13,2.2403711256126284,5.673722636728003,1.3633235326490827,0.9964997092582494
259,0.2956152758132956,0.23208403587341309,"{'train_loss': 0.2850174216027874, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.5909650072495222,0.19896124374058435,0.03212477352970387,14,74.72968613261695,0.2976898025458577,32.66248444281534,0.5806442395936826
260,0.4837340876944838,0.20315933227539062,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.7525215460656334,0.12701070305356807,0.5868268656139237,14,5.16962119818723,258.1102255146061,11.420561721552238,0.8011131149324349
261,0.062234794908062274,0.6421010494232178,"{'train_loss': 0.06689895470383278, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.8597306980647519,0.8386278043913771,0.172133691596774,9,4.043522522584208,73.79752364715043,0.7469881459596879,0.8817662716262452
262,0.09335219236209336,0.49002718925476074,"{'train_loss': 0.09825783972125435, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.7575313665830034,0.7466945621558398,0.023309354722062445,4,18.942580836024305,1.761735886269957,557.4432982825414,0.8188726532584328
263,0.026874115983026914,0.38655519485473633,"{'train_loss': 0.009756097560975618, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.70107667596283,0.5946153421706459,0.1825321189866462,6,1.3419034053575525,0.2680524465158752,0.0363558206728186,0.2926781787790197
264,0.29420084865629426,0.7244610786437988,"{'train_loss': 0.2829268292682927, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.8658346357540538,0.250462659215222,0.07589932082029663,15,81.55024025909762,0.24040901224101802,18.544832223833513,0.7123307981931039
265,0.13154172560113153,0.4174482822418213,"{'train_loss': 0.12961672473867591, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.32945418686837896,0.6270146737357082,0.00801870145493587,8,6.353250433063614,0.004742215526217124,0.015984731925122442,0.10416200358503497
266,0.4837340876944838,0.2342207431793213,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.6740809028797113,0.6419717675337613,0.03631207375994994,13,46.2019614680196,429.01935865314283,9.662262583231369,0.8162188103352062
267,0.26732673267326734,0.7839975357055664,"{'train_loss': 0.25923344947735194, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.4563651970492157,0.3342937496712019,0.13613613453352047,9,31.424808460064842,0.02521996831794666,0.03104090679637842,0.2942493497756132
268,0.17538896746817534,0.25243473052978516,"{'train_loss': 0.17282229965156792, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.3882817245112021,0.07681444963686686,0.008105603466436812,8,30.464072457764562,0.008123609199852758,0.017038576104570127,0.9880505653942561
269,0.03960396039603964,0.49217963218688965,"{'train_loss': 0.04181184668989546, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.41670323642296375,0.8817332115886835,0.001065117545239019,6,13.254250336510394,1.1489500899567824,0.16533119530382884,0.9497314593362471
270,0.03536067892503536,0.3884589672088623,"{'train_loss': 0.04668989547038327, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.4074647876348452,0.4653571637635158,0.006269770242467025,9,9.624613274654886,0.5362176859126064,1.130635307179179,0.6266046089044776
271,0.23903818953323908,0.21173858642578125,"{'train_loss': 0.2445993031358885, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.32421010649869414,0.7662339908857656,0.24442347486181912,1,22.908094025139306,0.002725127431927423,12.282335836073882,0.2444209175908309
272,0.08203677510608198,0.2483384609222412,"{'train_loss': 0.07108013937282232, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.6257001742410985,0.2613497347333123,0.6155427192203491,14,28.66146503662271,2.850979073119587,0.07139195109728379,0.7330615443752927
273,0.052333804809052364,0.8889734745025635,"{'train_loss': 0.057839721254355436, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.4359447981130517,0.5954733104448416,0.07449624658877013,9,3.139919052951721,15.678391245995668,0.1957024981954244,0.47570837997740023
274,0.24893917963224899,0.297954797744751,"{'train_loss': 0.23763066202090588, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.9740640571479797,0.43450720874530974,0.002451830303566427,1,38.764320151900606,0.8771981616329336,37.23451600513558,0.5200920367475158
275,0.4837340876944838,0.20967650413513184,"{'train_loss': 0.4843205574912892, 'fidelity': {'dataset_fraction': 1.0, 'n_estimators': 100}}",0.681022882519968,0.3882796361236482,0.1863005182233249,13,94.11287368079638,0.0026826471904856184,0.09477268545610797,0.37447149949139746
