,dataset,algorithm,random_state,process_time,training time (s),target_noise,feature_noise,model_size,mse_train,mae_train,r2_train,mse_test,mae_test,r2_test
995,1595_poker,MMTGP,23654,4655.212591874,4693.8541696071625,0.0,0.0,156,0.3168105285924108,0.3695243716699305,0.47210882949220156,0.3127169077061002,0.37198017786681775,0.47690286788973446
996,1595_poker,MMTGP,29802,4076.842251436,4108.665719509125,0.0,0.0,150,0.28667893427480406,0.31518961906103493,0.5200652346157735,0.274695131866241,0.3177226291860144,0.5412673922529057
997,1595_poker,MMTGP,5390,5775.367562436,5813.922676086426,0.0,0.0,120,0.4019381081969123,0.4613940889173987,0.34140852331735594,0.3975999206715268,0.4643904024332788,0.3349216293231497
998,1595_poker,MMTGP,6265,3962.406387315,5586.16778755188,0.0,0.0,144,0.3298636145540062,0.389926323917406,0.4480643099028784,0.33570528770927993,0.3997834653095194,0.44180481096435154
999,1595_poker,MMTGP,860,5100.804955418,5142.048401117325,0.0,0.0,162,0.3070103952881898,0.38090328701854104,0.4821735854453305,0.3182418224356701,0.3842607202932893,0.46888108759119385
1070,192_vineyard,MMTGP,11284,509.967746734,515.1539378166199,0.0,0.0,111,2.1903268449105524,1.0964582572493284,0.8854922963116467,9.688815726600465,2.8015185277445243,0.47009389715356675
1071,192_vineyard,MMTGP,11964,675.99739143,683.5832419395447,0.0,0.0,112,3.0428096460010234,1.39326739798967,0.8267824364553565,7.478043715561005,1.9640705243778382,0.6537088949363448
1072,192_vineyard,MMTGP,15795,430.76976704,686.8081014156342,0.0,0.0,87,2.315478952234751,1.2594945690617454,0.8949173956034893,6.474454247022474,2.1505688428658796,0.2885677712959701
1073,192_vineyard,MMTGP,21575,713.464278182,721.7327263355255,0.0,0.0,131,2.1788114396265112,1.1598587013965305,0.892586591048637,9.918646016652975,2.412979861327976,0.31483704197246976
1074,192_vineyard,MMTGP,22118,690.817222803,700.0104763507843,0.0,0.0,116,1.89242820471798,1.1487742794835392,0.8524624772866528,8.614138253697138,2.5143446370384654,0.7563328538162497
1075,192_vineyard,MMTGP,23654,739.8669613550001,1130.7507979869843,0.0,0.0,102,2.5480463253696204,1.3020241923910756,0.8510309632192807,7.637101024421723,2.023062344004673,0.6868825635305019
1076,192_vineyard,MMTGP,29802,619.827818188,626.3599157333374,0.0,0.0,112,1.8063083283922983,1.0760270194546848,0.9047894729870847,10.150164563481583,2.729266049150096,0.4547432259286752
1077,192_vineyard,MMTGP,5390,398.816823641,402.25219893455505,0.0,0.0,107,1.525363316343525,0.9571736826967342,0.929742520882474,7.543158616096333,2.4039413652233135,0.28941259413585274
1078,192_vineyard,MMTGP,6265,763.451767002,770.4939777851105,0.0,0.0,105,2.2596905784877395,1.257682245617968,0.8262084104932697,12.238691959415034,2.7908243090492606,0.49767117397907934
